image_id	id	caption
52412	564549	A jetliner wing flying over the top of a parking.
362712	393590	two people standing up near a couch playing nintendo wii
229388	565321	A man holding an umbrella in one hand and a cell phone up to his ear in the other.
534335	207038	A foot long hot dog next to a pile of fries.
517610	115617	An open with plants sitting in front of it on a ledge.
109945	350593	A bowl of granola with raspberries and honey on top with a spoon.
558528	640003	Men are taking pictures of a skater grinding on a car
225617	779857	A bed with lots of pillows and a blanket.
280392	270974	Two people stand on the beach, surfboards in hand.
514222	591977	A young boy eating a custard covered donut.
315660	516891	a tennis player pacing on the court waiting for a ball
85813	319423	The couple is skiing down the hill together.
64196	109722	A woman standing at a table preparing food.
199047	45272	A room illuminated  by a lamp and various toys and electronics strewn across the desk
509020	813090	A man wearing glasses on the lap top.
260922	788663	A photo of an apartment building with a clock on it
449839	679246	A bride and groom posing by a tree
256031	649847	A surfer is depicted riding a wave on a surf board.
573759	356514	Guy riding in his boat with thee dogs
258998	171145	A large gray cat sitting in front of a mirror next to a pink bowl.
136768	469232	baseball players practicing their batting skills in a filled arena
326995	530598	A couple of ducks standing on the side of a road.
114891	342765	A small dog lies on a pillow near a toy banana.
85434	455963	Cross country skiers on snow covered course during race.
3832	217722	A white boat floating on a lake under mountains.
133380	661410	A small orange bird standing on a collection of rocks.
456323	130452	A bedroom with a bike parked in it
227742	110802	A man in white skiing in the snow.
105879	597583	A man carrying a surfboard on top of the ocean.
213843	328843	A chocolate cake with cream and wafers on top.
419117	267088	A plate topped with lots of food on a table.
272117	359096	Four people at a table with a birthday cake that has just been lit.
99645	421829	A cat next to a television in a room.
401384	276998	Signs at a resort pointing in many directions
552074	82774	A dirty bathroom features a toilet with a blue seat, a tub and a waste paper basket.
89285	704096	Girl tennis player getting ready to serve ball.
544121	686268	A desk topped with a laptop computer next to another laptop.
302221	176238	A stuffed animal has been placed inside of blankets.
68674	472600	Baby sits inside an empty suitcase on top of a bed.
16237	287828	A man holding the bridles of a horse.
164497	274698	Adult and baby buffalo graze on a plain.
444444	382501	A woman standing in front of a brown horse.
44579	667158	A man holding a phone up to his ear.
413959	501986	A horse that is standing with a cart near birds.
44361	64476	A bathroom with a large white tub and his and her sinks.
91899	115479	A herd of sheep laying next to each other on lush green grass.
364567	660896	a person riding a horse jumping over an obstacle
578788	647706	A young man riding a skateboard on a hand rail
259879	454774	A cat sitting on a window sill in a room.
213961	597283	Two cows walking along the sand dunes at a beach.
427615	395202	a close up of a child sleeping holding a stuffed animal
508230	562074	People in matching shirts standing under umbrellas in the sun
533537	1175	A clock outside in front of some buildings.
106356	555011	A dog sitting up straight on a bed looking stoic.
275449	288431	A is cat seated near a wine glass.
366615	222307	A dog wearing a witches costume standing on a grass field.
368900	98509	A cluttered room filled with a tv and a kitchen.
34257	86626	A market display case filled with different colored vegetables.
510579	371567	two surfers looking at the dark stormy looking sky
434083	615073	A horse standing next to a man in a hat.
266376	202158	A baseball player holding a bat on a field.
342060	168651	The suitcases are on the pavement next to the brown bench.
10428	372510	A sink is shown in front of a frame covered wall.
423484	575160	A man walking down a road in front of a double decker bus.
122606	327598	A bus going to crosstown parked on side of road.
202275	131941	Two dogs pulling on the same play toy in a park
306893	221446	A long train traveling down a city street with tall buildings.
554620	150405	A woman with blonde hair holding an open umbrella.
23807	73385	Two people sitting on a dock eating sandwiches
391620	498018	A WOMAN IS STANDIGN NEXT TO A WHITE HORSE
448786	646185	a train that is on a train track
168834	684843	Cute little cat sitting inside of a bidet
573320	374827	Two people are playing a WII video game.
391415	301345	There is a red car being towed on a truck
539326	52410	Cattle grazing on a green grass covered field.
449102	100997	Baseball player throwing a pitch from the mound
326814	547303	A photo of a cat in black and white. The person taking the picture is visible in the mirror.
491478	532560	A sandwich sitting on top of a white plate.
350721	749055	Two men fall to the ground during an ultimate Frisbee game
327918	486032	An oven with some pots of cooking food items.
391446	572682	A toy boat sits on the ground.
564129	589858	A red train parked in front of a loading platform next to passengers.
290558	34147	A young man is holding a baby on his lap.
491836	611080	A large body of water with a boat on it.
289423	522325	Two younger people playing a game of frisbee.
322864	706964	A yellow taxi cab sitting below tall buildings.
299305	581508	a toilet a toilet brush tiles and a door handle
47225	191153	A group of small stuffed animals sitting on top of a table.
257137	348308	A white bowl filled with rice and vegetables.
198775	600158	A red and black smart car parked next to a parking meter.
175653	414151	A person trying to get up after falling while skiing.
29793	94569	Two young people laying in two beds in a bedroom under blankets.
520427	758490	a man stands next to a bunch of parked bike
240800	57896	A fire hydrant in front of a graffitti written brick wall.
175942	38203	A street view with a plane flying ahead.
549936	504249	A herd of cattle standing on top of a dirt and grass field.
165164	205543	A man standing in front of a pile of bananas.
160726	281521	A very blurry image of a person sitting on a bench.
31878	714728	A group of different appliances sitting on top of a table.
45108	686630	A couple of cats taking a nap on top of a bed.
202201	288839	Some people that are picking out from a large variety of doughnuts.
195042	757296	A bathroom that has a sink with a glass bowl.
338255	49335	A train pulls up alongside a paved waiting area.
131617	597754	A computer animated girl brushes her teeth while two adults watch.
196053	706599	A woman holding a tennis racquet on top of a court.
32888	756145	The living room is decked out with various types of black leather.
333630	497701	THERE IS A MAN THAT IS PLAYING MUSICAL INSTURMENTS
387042	532394	A man swinging a tennis racquet on top of a tennis court.
421908	389142	A person skiing down a hill with poles
426948	500661	A giraffe is crossing a dirt road and walking away from the trees.
19324	248558	Black and white photograph of officers on horses.
134119	568458	Some very cute giraffes in a big grass field.
288378	629872	A picturesque scene complete with a picnic table, mountain, and body of water
446285	89343	Skateboarder sticks his tongue out while he rides his skateboard down the rail.
188414	467307	A person with long blonde hair wearing a blue shirt with a brown tie and blue white flowers.
297787	734388	A person in a room with knives and scissors hanging on the wall.
26665	370867	A herd of zebras standing together in a field.
386227	334866	Cows and sheep graze a snowy field on a cloudy day
9857	126957	The lamp is on next to a bed with a quilt.
498630	700129	A baseball player with a bat in his hand being watched by a crowd of people.
421028	515882	A gray cat lying on a carpet in a room
565233	245193	Man sitting on his bed while using his laptop.
98385	683816	A table with a plate that has food on it and a mug.
368294	508670	A woman making cigars in a factory with a pink towel on her head.
454982	96017	Two laptop computers sit side by side on a desk.
333240	523394	A cheese covered pizza sitting on top of a counter.
248457	560720	there's someone sitting under that umbrella and someone taking a picture
569273	665321	Fire hydrant sitting in the middle of a hiking area on the side of a gorge.
41924	1452	Boats floating close together in a calm body of water.
334332	463516	A man holding a gigantic donut in a napkin.
205906	532215	A nightstand with a couole phones and watches and clocks on it.
405778	660701	A herd of zebras is grazing in a grassy field.
116951	776658	A train driving on the tracks near trees.
120826	407266	A train is on the track waiting in the middle of the afternoon.
242946	486949	A group of women sitting at a table with plates of food
271917	489494	A bus approaching an intersection at a green light.
130291	548085	A woman adjusting a mans tie as he stands at an exit.
569931	426834	A zebra in the wild walking towards a dirt road.
92335	120306	two kayakers enjoy the clear open water
257084	775064	a person on a skate board ride down a ramp
397109	214566	A park bench next to a serene lake.
1138	492516	A living room has a couch, chair, fireplace, windows, and a potted plant.
177246	121390	A close-up of a waffle shaped cone with a banana in it.
515993	694741	this is blueberry pie from the old days
325114	615377	A table with a plate of food and a urinal basin
67463	654387	A truck that is sitting in the road.
54592	553135	Two people with snow gear on, carrying equipment.
105655	509820	A table filled with some tasty looking pizza.
304853	373328	A middle-aged man assembles a green kite at his office.
564563	356838	A view of birds gliding through the air.
580027	558799	There is a tub, a sink, and a shower inside a bathroom.
401446	732626	A woman wearing a dress and holding an umbrella.
140439	179907	A clear, glass vase full of fresh cut tulips
173545	671323	People are sitting under umbrellas while riding elephants.
49428	44151	A bicycle is on the shelf in a display
372495	762093	An odd bathroom with stone walls, and two rolls of toilet paper
570349	100802	BLACK, BLUE, WHITE, RED, ORANGE RED AND YELLOW AIRPLANE
408534	297921	a man in the ocean surfing holding on to a kite.
477805	84845	A man with glasses sitting in front of a laptop computer.
521849	239309	A grey and blue fire hydrant on a sidewalk.
457078	527974	A room with a desktop computer and a picture of a mummy.
345380	272189	A dog jumping in the air catching a Frisbee in its mouth.
308900	778823	A BASEBALL GAME IN AN INNER CITY BALL PARK
348931	80715	An elephant is walking in an open area with a log on the ground behind him.
448359	143183	a woman holding a tennis racket approaching the net
101053	723835	a big bus that has some people by it
464092	815150	Several benches next to each other in front of bushes.
271076	569854	A weather vane with a clock near a body of water.
327919	58776	A bus loading and unloading passengers in front of a Pizza Hut
59710	53789	An empty refrigerator with freezer with both doors open.
103485	613135	A group of young people playing a game of soccer.
213247	249677	a woman sitting in a car while holding onto a cake in a plastic container
305135	382524	A large sign and some cars on a street.
57843	762040	some dessert is laying out on a yellow and white plate
519046	375833	A giraffe standing in front of green brush.
271620	434765	a tray with various foods and beverages on it
498274	492617	Large sized public transit bus with two levels.
245430	599094	there is a opening on the street of the building n the city
529166	300537	A man in tiny, red shorts lifts his leg as a yellow Frisbee hovers near him.
573349	1403	There are several people walking in a street parade.
542374	160481	Two bottles of apple cider, an apple and a garnished entree.
388795	124784	Two desks rigged to look like the drivers seats of race cars are at the foot of a bed.
506552	107437	Group of folks playing bowling on Wii sports
224531	477939	A boat floats in the water near the shore.
81224	750621	this is horses racing each other on dirt
391067	646323	a piece of bread with some other food on it
219170	435029	A laptop, keyboard, monitor and speakers on a hardwood floor.
441023	217450	a person on a small boat with another boat in the background
226400	401215	Two cats are sitting in a door way.
244246	232548	A commercial aircraft flies low above street traffic.
46144	533747	An worn out rainbow colored park bench seat
130791	437622	A horse and bug-gee is riding next to the buildings.
256250	764358	two giraffes in a field next to some standing water
523394	18015	Shoes on a skateboard flipped upside down.
334743	131041	Three double decker busses are parked in front of a building.
543041	683931	Six donuts of varies flavors in a box
119469	228228	A herd of sheep grazing on a lush green filed.
55810	387896	A guy with a messy hairdo wears business attire.
537692	288109	A collection of scissors and candles place on a table.
263858	130196	Three boats filled with people floating down a river.
500559	378240	Two wooden benches with a tree in background.
391548	167924	A person that is posing for a picture.
519479	117500	A man in  library looking at his laptop.
37945	261243	A young boy holding a toothbrush in his mouth.
171298	61589	Three yellow coach buses parked in a line.
516004	402176	An electric train pulling into the train station.
61596	547734	A sandwich sitting on top  of paper filled with food.
444366	481466	A wooden chair sitting in front of a window.
76026	474067	A giraffe that is standing up in the grass.
224000	53370	A flock of sheep crosses a dusty road.
419008	645502	a cat is standing next to a picture of a fish
519112	512631	An animal eating something on the ground
447147	400436	doughnuts baked in an oven on top of aluminum foil
153103	87314	Meat sitting on a plate with green vegetables on the side.
428992	574251	A stove with two kettles and a pan of pizza on it.
74460	737980	a couple of horses grazing on some green grass
318373	222703	A group of people walking down a sidewalk next to a wagon of little children.
498638	681800	A boy serving a tennis ball on the court
42091	234497	A woman in sunglasses and hat standing by plant.
87399	606383	A clock on display on a shelf in front of a mirror.
303685	482045	A street vendor with ties hanging from a rod
179327	12934	A woman standing in front of an open refrigerator in a kitchen.
399091	801471	a bench surrounded by different types of plant life
543330	427017	A table with cut up vegetables and cheese with it's rind cut off.
226419	939	A random plane in the sky flying alone
231349	597013	The sign on the door says the train is out of service.
284097	98657	a young person holding a baseball bat
385194	92557	A baseball players stands at home plate, waiting for the next pitch.
536000	777922	Several young girls sitting on a couch and playing Wii.
507750	96231	A person riding skis into a pool of water down a ski slope.
44151	697169	A bottle of water sits on an empty bench.
28994	504286	A man riding a surfboard on top of a wave.
259814	295486	Four people on horses race inside an enclosed area
178317	299515	Two ladies standing on skis besides a chair lift.
175251	467740	A toddler in the bathroom brushing his teeth
459301	566826	A man holding two ski poles and two skis.
561783	414866	A clean, organized kitchen decorated in white, brown, and red.
559348	608729	PEOPLE ARE SITTING IN THE STANDS WATCHING A BASEBALL GAME
442952	681467	A bench sitting in the middle of a lake.
550349	448229	A bus about to stop to pick up passengers.
208778	504842	A CGI man sitting on top of a CGI hospital bed.
276263	797653	People passed out on the floor of a bathroom with urinals and a toilet.
146965	61599	a room wit ha chair a bed multiple windows
42215	144619	There are two yellow lemons and five green lemons and also two oranges
181870	687369	this lady is standing next to her brown horse
444869	395949	A fry pan with a mixture of vegetables in it.
351967	413619	The image is a large building with many clock along the front.
234938	539885	A group of wooden benches sitting on top of a wooden deck.
559247	444055	Several people in a lunch line with hot dogs and buns.
328368	124580	an old man with a white dog on a leash and a bench
1270	445417	Kids playing a game of baseball while people watch.
182021	123728	A man holding a baseball bat while standing on a baseball field.
530099	304563	A orange calico cat on top of a vehicle.
350231	207651	A woman sitting at a table next to a table.
435807	4797	A group of friends sitting inside their living room.
109753	536630	A yellow clock that is on the floor.
493286	487544	an old car in front of an old air plane
247317	393669	Two people are finishing a meal in a restaurant.
558671	614911	A woman cooking food on a stove while a dog watches.
190690	585553	A yellow and white cat sitting next to a book on a bed.
226761	74542	Two boys standing in front of a couch with Wii controllers.
570678	727964	A person in cold weather gear riding on a snowboard down a slope.
474186	691303	A cut in half sandwich sitting on top of a basket.
264753	117248	A picture of two buildings and a street in black-and-white.
41180	199868	A large bull with long horns sitting on a beach.
214503	668840	a rainbow umbrella that has people under it
195510	573229	A busy street is full of cars and a bus.
111878	180889	A white bowl filled with vegetables on top of a wooden table.
250370	39583	A brown vase is holding a bouquet of pink flowers.
83067	23778	Couple sailing a large sailboat on calm water.
187695	776020	a person is holding a hotdog with toppings
400516	121483	An Asian street scene with many people on the street.
334074	89096	A group of zebras hidden among the trees on a hillside
132686	411372	A sky filled with lots of colorful flying kites.
134940	261213	A large crowd of people around a very large illustration.
267349	400477	A plate and a bowl hold several types of fruit.
303937	118092	Apples and oranges sitting next to each other on a shelf.
505344	66677	A man is bending down by the water with a frisbee.
154420	146633	A clean bathroom with blue tiles on wall and counter.
242529	278152	A bicycle is parked near a body of water.
150413	58304	Two dogs survey the framing of a house addition
168593	769261	There are two refrigerators in this dirty, rundown kitchen.
34020	94391	Person down hill skiing in well groomed snow
479067	193400	A close up of an sandwich and soup on a wooden table.
508373	421982	A skier is about to start a race.
347163	354772	Traffic stop sign with dilapidated building behind it.
129420	611458	Three men wearing black and ties stand and smile at something out of the frame.
213475	487686	A street scene in the evening with a lone car and traffic light showing red.
557329	768733	A bird is perched on a branch in a tree.
481281	678838	a horse that is tied up to a post
393421	438277	A room is shown with a bed and luggage.
299952	42645	A desk holds a computer and leftover food containers.
406189	517615	This zoo exhibit is home to a large group of girrafes
106335	54678	Several vehicles turning the corner on a busy intersection.
231855	671983	A group of people riding on the backs of motorcycles.
111347	525958	A toddler smiles in front of a toy train set on a table.
393858	135864	A plane that is flying in the air.
248382	338826	A woman in orange sari on a park bench.
120380	178829	A few small kids playing a game of Wii.
487897	585417	Two people sitting at a table with a cake in front of them.
334713	793831	A man kneeling in the grass next to an animal.
64016	611074	A man has a crow sitting on his hand.
139872	330458	A dog laying on grass near a flying disc.
164305	251752	A teddy bear in a pink dress and pink shoes.
66711	438614	A coupe of road signs near a downtown area or highway.
425848	640326	A prepared dinner on a plate sits on a table.
19523	15404	two women loading their bicycles onto a bus rack
192660	148180	Benches of fruit on display at a market
158882	489710	A person riding a wave on top of a surfboard.
402903	506915	A reflection on the exterior window of a vehicle.
532994	205380	A horse drawn fire truck traveling across a field.
27326	6621	A pan on the stove with vegetables, tofu noodles and water in it
173959	533226	A group of children playing a game of soccer.
232453	123563	A large green and yellow truck parked next to a similar green and yellow truck.
306073	1072	A boy and two females standing in a circle playing tennis.
446301	120319	A beautiful woman in a short skirt holding a green tennis ball and a tennis racquet.
519055	304775	A man throwing a baseball while people watch from chairs behind him.
286903	765282	Herd of zebras walking single file in grass land.
540483	488986	Elephants walking in a field with a lot of grass.
528984	62547	A group of people skiing down a ski slope.
383223	328637	A group of men on a field playing baseball.
534018	673185	A large crowd of people stand in the snow outside a building.
154155	501821	Several pieces of fruit including:  a pineapple, apples and pears.
526222	665958	A woman swinging a racket at a tennis ball.
164848	372616	A child on skis is skiing on the snow.
495984	87157	A white toilet sitting in the corner of a bathroom.
577826	777995	Two skateboarders riding their boards on a sidewalk.
567636	81072	A woman standing in a kitchen with her hands clasp together.
345071	681920	There are several people standing next to motor cycles.
519838	483471	A bicycle leaning up against a tree in a park.
463226	99849	There are crafts and craft supplies on a table
312868	349660	A desk with two laptops and a computer monitor with keyboard.
504142	349819	Black and white puppy snuggled between a blanket and a pillow.
68005	706815	a dog with a plate of food on the ground
214124	517652	a close up view of a pie with strussel toppings
156487	271982	A highway with a Rue Paul St. sign beside it.
200567	267824	A baseball player holding a bat standing on a field.
346759	637936	A red and white plane is sitting on the runway.
294032	322616	A couple of men sitting at a table talking on cell phones.
460294	732746	A group of women walking across a parking lot with umbrellas.
34428	383941	A man riding a snowboard down a snow covered slope.
185335	199552	An open laptop computer sitting on top of a table.
406404	601240	A black and white photo of a man in the air with his skateboard.
389174	152228	Some people that are sitting on a bench.
493695	107387	A city street filled with traffic at night.
76257	504000	a man on a motorcycle driving down a track
175612	437465	A figurine is standing on the pavement and carrying a skateboard.
207548	385248	Two children sit on a wooden bench in a forest.
487422	345314	A tall giraffe in a green grassy field.
509270	770558	There are two kites flying in the wind.
264769	362068	A couple pairs of scissors and a person sitting.
267812	313404	Several giraffes, including an infant, stand in an exhibit.
35401	221926	A parking lot filled with cars next to a large traffic light.
201141	747927	A man that is sitting down in a fruit stand.
170950	48367	A man carrying apiece of luggage on a sidewalk.
443218	604934	A baby with his binky sleeping on a pillow in the middle of a bed.
27146	388983	A very long kitchen looks kind of messy.
558524	612929	The large, very old jar is on display behind glass.
367578	3150	A man in a tie waits in a room full of people.
97922	597079	A picture of dinner of steak and potatoes by a keyboard.
401429	624699	A man standing over a surfboard in the ocean.
447787	46656	A lady holding up a pot roast while posing for a photo.
424445	131266	A fighter jet taking off from an airport runway.
385036	110766	Fresh fruit and vegetables have been gathered from the market
258915	723689	A man lounging in a field where cows are grazing.
257359	141694	A train is stopped in front of an industrial area.
233298	773808	A large commercial airliner is flying through the sky.
134066	735884	a couple of elephants fighting in a grass area
517128	134450	inside a airplane hangar,a stealth plane hanging -up.
484434	345418	many people standing together holding open umbrellas
345507	511344	A large amount of motorcycles are parked by a sidewalk.
235836	509045	A boy playing baseball about to hit a ball.
38572	653877	A man is performing in a tank with dolphins
364493	72742	A large bed sitting in a bedroom next to a window.
111944	438227	A guy on skis with another skier farther behind him.
446861	767888	A row of traffic lights hanging over a suburban intersection.
340998	200451	A person standing next to a bike covered in flowers.
450396	604745	A man in a pink tie next to a woman with sunglasses on her head.
244754	653978	a living room with some fancy curtains behind a couch
56344	618988	Two computer monitors on a desk with a keyboard and mouse
90802	485901	CLOSE UP SHOT OF A BOTTLE AND A WINE GLASS
303847	279159	A carved wooden elephant next to a book.
221737	52386	A long empty road way surrounded by wild plants.
183199	31455	Two dogs on a couch, one is standing on the top and one is laying down.
181303	50109	A young child holding onto a kite while standing on a green grass covered field.
286778	207312	A baby boy standing inside of a wooden crib.
576966	696148	A group of raft boats sitting on a river side.
406959	219969	A large clock sitting in front of a tall building.
411821	608988	An item inside the picture which appears to be truly astounding.
134691	279608	A dirty bathroom consisting of a toilet, bath tub and sink.
532527	232501	A table topped with vegetables and a pitcher.
460091	26948	A hospital bed is in a very lived in room.
139917	511874	A boy playing a WII game at Christmas time.
493395	672934	A rose blooms next to a train track.
101884	747558	Ivy is growing up the walls of a building.
139883	790236	The animal food tray and cage is empty.
29080	777053	A sitting man holding a cell phone near a ship.
116173	631017	The boy is on his surfboard in the water riding it.
159662	461372	A person on a court with a tennis racket.
256859	335397	a baby zebra walking between two bigger zebras
514550	118848	a man on a skateboard skates on the sides of a skate bowl
257382	814169	a big yellow school bus parked in front of some trees.
341299	572529	A group of people that are outside of an airplane.
143440	371849	some people and a snowboarder in a blue jacket
560830	357661	A black and white dog on a brown tile floor next to counter.
121745	799392	a plate that has a orange slice on it
557965	206052	Two people riding on the backs of brown horses.
230976	347936	A chalk sign is placed outside on a wall advertising a restaurant.
182366	280910	Four pans of food sitting on a stove top.
136400	535023	The Stop sign has been hit and is leaning to the side.
513115	232210	many small boats in a large body of water
152543	125653	A group of young people are sitting on a concrete divider.
499716	518416	a herd of zebras sniff around a caged area
220872	696406	A man standing next to a train going through grand central station
508006	555194	Two women standing behind a birthday cake that is sparking.
113095	677038	A skateboarder rides his skateboard across a parking lot.
166918	222812	A group of people sitting down at a dining room table next to dishes.
169076	382716	A television is on a tv stand next to a bureau.
303667	71928	A man holding a cell phone in a crowded mall.
413811	660253	People at a beach playing in the water or carrying water boards.
458487	322611	A baseball player holding a bat next to a ball.
398758	165515	A tiger cat sitting on the arm of a sofa in a living room.
381247	400434	a building with a clock near the ceiling and skylights
517938	755308	A baseball player hitting a pitch with catcher and umpire behind him.
352937	729474	A baby holding a toothbrush in it's mouth.
352936	604445	A crow sitting on the top of a bench
309474	533608	A large ship driving behind a smaller ship.
193743	112318	A man standing on a tennis court waves to someone.
234660	798408	Two white bullet trains parked at a train station.
89293	99525	Person on skis on a snow covered path.
529065	106398	A man riding a skateboard down a metal hang rail.
306693	395953	A small yellow car parked between two large yellow trucks.
320978	721342	A store filled with lots of fresh produce on display.
77591	762280	People holding racquets playing tennis on a court.
289702	762820	Large black dog sitting in front of a big mirror.
360951	693747	A computer workstation with a laptop and a desktop computer.
229311	731880	A stainless steel kitchen sink on a black granite countertop.
52340	201134	A man flying a kite over the ocean on a beach.
264554	483047	Commode near white shower curtain in residential bathroom setting.
365426	605647	Photograph of an outdoor arena that looks great.
30255	639512	A boat traveling on water under a large bridge.
93670	172140	A man wearing a brown suit and brown tie.
577887	277874	Part of a pizza is displayed showing it's toppings.
49096	481205	Woman sitting at table at outdoor venue with additional photos of food served for consumption.
284296	272486	Three giraffe's leaning over to get a sip of water.
355276	456479	A bear that is laying down in the dirt.
300538	111048	Two small children brushing their teeth at a bathroom sink
398661	289404	A view of a kitchen shows large and small appliances and pans on the cabinets.
561366	102676	There is a phone on top of a calculator
421558	183073	A no parking sign mounted to the side of a pole.
551358	152072	A bed in a redroom next to a door with windows.
210448	556906	A pair of zebra's looking on at the camera in a pin.
312191	720137	There are many birds flying above the water.
326572	514340	the plate has a lite candle and it says happy birthday on it
578330	380836	A man in glasses is eating a sandwich.
400161	626321	A bunch of remotes that are in cloth holders.
129595	136521	A man holding up a cardboard sign next to a woman.
138832	655743	A large piece of fruit is growing on a tree.
397069	806158	A black and white shot of a toothbrush on the sink rim
250001	604090	A man standing on a tennis court holding a tennis racquet
119709	437826	Someone is preparing many donuts at one time.
304929	377934	A stop sign over a grassy area next to trees.
487349	793180	a woman is making some food in a bowl
335288	434500	A dog wrapping its leg around a stuffed bear.
581062	278872	A man rides his skateboard near a drain pipe system.
146541	87527	A zebra laying on a dirt ground next to a wooden fence.
425412	189464	A close up of a street sign stating street table.
310735	734253	A couple of tennis players on a large, fenced-in outdoor court.
213649	111782	A city bus driving down a city street
140307	34537	A group of people sitting around a table under an umbrella.
354662	690348	a tiled bathroom with a toilet and scale in it
179273	147676	A plate topped with different kinds of foods on a table.
396617	592722	A boy skate boards down a neighborhood street.
200284	624125	A surfer lying on his surfboard as a wave approaches from behind.
45966	109995	A stop sign posted in a foreign language
398567	97085	A desk with a computer, a keyboard, a mouse, a bobble head, speakers and a lava lamp on it.
151358	583405	A newspaper that has sunglasses on top of it sitting in front of books.
497928	766803	Flat screen fixed on a all opposite a nice couch and living room.
18476	611910	A tie that is sitting on top of a shirt.
134255	394834	a bus and some cars at a park like setting
233862	80706	People attempting kite boarding on a very windy day
79920	24537	A living room with a large tv and pictures all around.
373539	696580	this is a piece of meat and green beans on a plate
132059	186629	A yellow tray topped with a cup of coffee and a donut.
195002	757506	A young girl eats a doughnut near another woman.
111817	536345	a cake with some cup cakes around it
227049	70	A city at night with people walking around.
377577	116585	A picture of a person holding an umbrella.
32300	129737	A picture of a kid picking up a ball.
306467	385848	The four men are performing in costumes.
1063	531834	A giraffe walking across a lush green field.
242208	598561	A woman is talking on her phone while walking.
553129	652588	The organized kitchen of a busy family in a suburban home
438989	99914	A PERSON IS THROWING A FRISBEE IN THE GRASS
243190	249137	A variety of foods are mixed in a bowl.
311190	777282	A dog wearing a hat while in a car.
24851	737633	A picture of two stop lights that are red at a busy intersection.
424641	773516	The people are riding bicycles in the bicycle lane of the road.
188044	544427	Two people are standing at a subway stop as a train goes by.
72989	759806	The clock for sale has  birds displayed on it.
434459	27141	A man and a woman cutting up a big sheet cake.
181742	154304	A red fire hydrant sitting on a muddy green hillside.
141172	1637	A door with a sticker of a cat door on it
404607	110342	A man flying on the back of a boy while holding a white frisbee.
393180	418839	a person sitting on the ground in front of a stove
379716	308565	A small bowl of broccoli and some toast.
407521	663184	there is a man riding a skateboard over a ramp
485390	506227	A herd of sheep grazing in a pasture.
494269	324919	A bathroom with a toilet, sink and trashcan in it.
386929	582107	A kitchen with a tile floor and a metallic sink.
246066	779157	a woman sitting on a wooden park bench smiling at the camera
37624	573643	A crowd shot of a tennis match at night time.
289714	15327	A person in a kitchen looking at the oven.
226883	729846	An animal grazing on a lush field of green grass.
112769	80422	A black and white photo of a man helping a woman cross the street while riding a skateboard.
367128	347581	A pregnant women takes a selfie wearing a black tank top.
133869	393125	A woman talks on her cell phone on the busy sidewalk.
115106	760481	A bird sits on a roof with a tree nearby.
134649	623068	A white toilet sitting under a bathroom window.
568559	111896	A black cat is sitting on a wood desk.
122046	409433	A woman is sitting in a chair with an umbrella.
182176	86296	Double decker city bus passing under an overpass.
49269	374584	A horse in a pasture of tall grass observing an energetic dog.
44825	605444	In what country do they allow bicycles on a passenger train?
198992	256203	A pair of red scissors on a white surface.
388487	368308	A patch of wild flowers growing next to a stop sign.
45229	186335	A kitchen filled with a wooden cabinet and a large window.
284628	696757	A lidless toilet is shown caked in dirt or other filth.
573962	453921	A picture of rush hour traffic on the streets.
247216	507664	A baseball player is pitching a ball.
339678	74678	A man holding an umbrella next to a frozen over fire hydrant.
347453	564908	all the vehicles in this town are red
180515	813661	A pole that has a street sign on it.
187658	750300	A pizza that is sitting on a metal platter.
129001	567359	A bath tub sitting next to a sink in a bathroom.
231732	675993	A sink with a toothbrush holder, soap and a mirror around it.
422998	727295	A person makes a sandwich on a paper plate.
199940	49644	A black cat rubbing up against a bottle of wine.
38865	427438	Two white plates topped with meat and veggies next to bottles.
160482	179176	A couple of people on a small boat in the water.
87553	168697	A couple of people that are in the grass.
524979	574550	A young boy tossing a ball into the air.
545250	54561	There are refrigerators lined up to be trashed
137188	421296	A cat laying down on a surface in a room.
50355	703009	a bunch of cars that are paying a toll
378126	686522	Women are running after the ball in a soccer game.
248152	621435	One person on a beach flying their kite in the air.
40102	82886	Two giraffe standing next to each other on a grassy field.
34114	581733	A white microwave oven sitting inside of a wall.
462953	762245	Two teddy bears sitting on top of a pile of suitcases.
358410	15515	A bird standing on a ledge looking out.
350959	337076	People walking in a field surrounded by a stone wall near a cow.
518177	114827	a tray of food going into an oven
179690	793169	a dog that is sitting at a keyboard
143129	176073	A man and giraffes are sitting on the grass.
369799	611641	A group of kids that are sitting together.
283186	85074	A helmeted and goggled skier leans to get around an obstacle.
8010	576670	The two blurry surfers are walking on the beach
42383	788696	A white toilet sitting next to a white bath tub.
326081	740590	A dog laying on the ground with a pink frisbee in it's mouth.
169598	794720	A bathroom shower, toilet and mirror that is decorated in tan tile.
289073	345488	A close up of a red fire hydrant next to a light pole.
401320	58410	A train pulling into a train station pulling a line of train cars behind it.
211186	212851	A living room with a fireplace and chandelier.
362189	734231	A basket filled with ripe bananas on top of a table.
552503	416086	Three pots of bright colorful food cooking on a black stove top.
156242	46981	Piles of different types of fruit in a grocery store.
416862	367564	a store with a fridge and some cabinets and a customer
180729	248153	A plate sits on a table in front of a woman.
421535	466513	People on skis are entering a snow tunnel.
510449	613728	A brown bear walking in an open area.
409088	588663	A paper sitting on top of a white plate near a small bird.
530439	338552	a man sitting at a table using a laptop computer.
468501	500284	A group of women playing video games together
496239	810801	a small child is playing with a game controller
